"","load","honeycomb_mode","ipa_bound","bound","ipa_consistency","lease","condition","purchase_lat_mean","purchase_lat_median","purchase_lat_p99","view_lat_mean","view_lat_median","view_lat_p99","overall_lat_mean","overall_rate"
"314",4096,"slowpoke_flat","tolerance:0.01","error: 1%","weak","0ms",NA,96.0635494228,11.484286,1785.197762,117.46568358,11.183352,4416.963537,95.9345055105655,4012.7166095316
"315",4096,"google","tolerance:0.01","error: 1%","weak","0ms",NA,90.1190897548,14.408374,645.089343,104.574791892,63.956266,1531.270373,87.0158947086315,3940.4272135442
"316",4096,"amazon","tolerance:0.01","error: 1%","weak","0ms",NA,223.834893002,87.903302,3529.216117,244.838499268,85.41017,3374.691591,203.364794945546,3962.5218886167
"317",4096,"flat5","tolerance:0.01","error: 1%","weak","200ms","High load",6.24783528286,5.970349,8.138072,5.75952345227,5.446393,6.460639,6.0401411648279,4087.2627558873
"318",4096,"slowpoke_flat","tolerance:0.01","error: 1%","weak","200ms",NA,60.7053825845,11.397534,1002.533264,32.3048114136,11.09708,151.554523,32.6974636261933,4009.3057679927
"319",4096,"google","tolerance:0.01","error: 1%","weak","200ms",NA,71.0150666936,2.548318,624.504628,63.931665588,2.172865,421.902574,56.2468680946555,4028.9966824201
"320",4096,"amazon","tolerance:0.01","error: 1%","weak","200ms",NA,205.424077145,79.186946,3402.675134,121.316226704,68.769249,961.207204,111.171393678408,3739.1711584256
"321",128,"flat5","consistency:strong","strong","strong","0ms","Uniform
(5ms)",46.9109240836,37.189014,247.190448,29.3191920674,26.258041,235.676876,29.1296669836888,3574.5079632223
"322",128,"slowpoke_flat","consistency:strong","strong","strong","0ms",NA,114.533839903,52.416121,745.281099,78.9581089637,31.712117,599.008873,75.698123866187,1666.5972691985
"323",128,"google","consistency:strong","strong","strong","0ms",NA,537.345807323,452.233085,2975.330386,384.956510267,236.090088,2779.830388,362.385583190231,350.13507029028
"324",128,"amazon","consistency:strong","strong","strong","0ms",NA,563.472761758,348.131892,3827.324171,384.993676415,195.268858,3345.942317,360.072561216146,360.59643040819
"325",128,"flat5","consistency:strong","strong","strong","200ms","Uniform
(5ms)",46.6954191113,37.412109,231.726897,31.7129549728,26.394604,238.689556,30.8288354890886,3509.546889723
"326",128,"slowpoke_flat","consistency:strong","strong","strong","200ms",NA,106.848755983,52.760266,612.879401,86.0882212948,31.707152,605.939186,79.9962407994507,1630.8148378997
"327",128,"google","consistency:strong","strong","strong","200ms",NA,564.375403488,453.497221,3221.839056,388.770870579,236.484502,3169.391389,366.578729569335,351.37301723039
"328",128,"amazon","consistency:strong","strong","strong","200ms",NA,475.15452914,327.213749,2622.966471,340.688096304,190.424106,2416.149124,321.051825648959,394.53306295131
"329",128,"flat5","consistency:weakwrite","weak","weak","0ms","Uniform
(5ms)",7.08107994718,6.422153,26.815786,6.36739898663,6.061007,16.378446,6.56639635801646,4161.2365439404
"330",128,"slowpoke_flat","consistency:weakwrite","weak","weak","0ms",NA,19.4744289792,11.35004,121.740896,18.0102424592,11.066086,121.300763,18.5077528908966,3924.2587977003
"331",128,"google","consistency:weakwrite","weak","weak","0ms",NA,53.8775692716,2.593374,401.959319,58.6359331124,2.358767,332.118746,49.9602611432623,2537.5563383042
"332",128,"amazon","consistency:weakwrite","weak","weak","0ms",NA,47.4469547762,2.536325,442.275916,47.771643407,2.258472,377.901929,43.1047315271402,2743.2246069059
"333",128,"flat5","consistency:weakwrite","weak","weak","200ms","Uniform
(5ms)",6.17660823359,5.942623,6.923013,5.76024862255,5.45592,6.50756,6.03356932296677,4093.5920046973
"334",128,"slowpoke_flat","consistency:weakwrite","weak","weak","200ms",NA,17.1529138088,10.867349,102.378776,16.2073413746,10.855182,101.629478,16.7491944829937,3969.4276143524
"335",128,"google","consistency:weakwrite","weak","weak","200ms",NA,53.0792126074,2.466927,348.900342,50.1136471596,2.092207,290.280147,44.4837643573721,2623.0515827584
"336",128,"amazon","consistency:weakwrite","weak","weak","200ms",NA,49.5061500306,2.441956,381.751839,49.4921038656,2.101505,399.584048,44.3354934349338,2759.0273175938
"337",128,"flat5","tolerance:0.1","error: 10%","weak","0ms","Uniform
(5ms)",6.55146894858,6.460212,6.972428,6.2012822727,6.079949,6.753156,6.37843352854839,4074.8163346965
"338",128,"slowpoke_flat","tolerance:0.1","error: 10%","weak","0ms",NA,19.5725245277,11.382621,121.675304,18.7065362974,11.061793,121.607947,18.8469532304194,3832.6477000527
"339",128,"google","tolerance:0.1","error: 10%","weak","0ms",NA,55.9817601523,2.661531,436.57533,54.6977865693,2.326127,377.94213,47.5883080574944,2450.1106801988
"340",128,"amazon","tolerance:0.1","error: 10%","weak","0ms",NA,195.986348081,56.524931,4330.458361,116.723714295,63.901226,1839.835173,106.458550979235,1430.5501779796
"341",128,"flat5","tolerance:0.1","error: 10%","weak","200ms","Uniform
(5ms)",6.23333042656,5.946934,6.950115,5.80161480573,5.475411,6.554775,6.07338541992269,4029.2947255213
"342",128,"slowpoke_flat","tolerance:0.1","error: 10%","weak","200ms",NA,18.2914238652,10.882771,121.855133,16.4129829649,10.94012,121.367376,17.1942018140633,3948.2360082256
"343",128,"google","tolerance:0.1","error: 10%","weak","200ms",NA,50.5960223695,2.38939,379.105288,53.9946527565,2.044119,363.514664,46.5148174414692,2613.4896086583
"344",128,"amazon","tolerance:0.1","error: 10%","weak","200ms",NA,47.5048822665,2.414517,372.463659,45.2816818978,2.04023,327.884191,41.5351699352578,2725.3976904453
"345",128,"flat5","tolerance:0.05","error: 5%","weak","0ms","Uniform
(5ms)",7.53827579625,6.429765,26.983903,6.56334172951,6.062558,16.371361,6.76893550979657,4060.4671330984
"346",128,"slowpoke_flat","tolerance:0.05","error: 5%","weak","0ms",NA,18.123569835,11.380771,102.651142,18.5198996365,11.0556,114.395238,18.5967544661386,3936.9073398858
"347",128,"google","tolerance:0.05","error: 5%","weak","0ms",NA,58.3532709765,2.702794,447.960581,51.3487676677,2.305242,288.6681,45.5434649315581,2454.7860671799
"348",128,"amazon","tolerance:0.05","error: 5%","weak","0ms",NA,59.8537334097,2.691344,504.754284,58.5780561326,2.385816,435.023149,52.0117169259941,2449.444909481
"349",128,"flat5","tolerance:0.05","error: 5%","weak","200ms","Uniform
(5ms)",6.25984054831,5.984943,7.045146,5.87131784256,5.617705,6.708575,6.13317321715494,3944.4694205505
"350",128,"slowpoke_flat","tolerance:0.05","error: 5%","weak","200ms",NA,17.8081962588,10.876238,102.430648,16.812808236,10.724352,101.802999,17.2570613635771,3964.4708498437
"351",128,"google","tolerance:0.05","error: 5%","weak","200ms",NA,55.6522485329,2.557369,341.813478,54.0892555187,2.093198,336.0749,47.0100630009676,2647.8654982449
"352",128,"amazon","tolerance:0.05","error: 5%","weak","200ms",NA,54.1368529823,2.445378,452.103757,48.9144650448,2.002233,404.633766,44.2537968825029,2674.3742818477
"353",128,"flat5","tolerance:0.01","error: 1%","weak","0ms","Uniform
(5ms)",6.93811529073,6.455932,26.758755,6.27420424614,6.065782,16.254524,6.4762991332908,4122.7615576106
"354",128,"slowpoke_flat","tolerance:0.01","error: 1%","weak","0ms",NA,54.7634636344,11.625444,730.686549,48.2730789265,11.247474,670.287893,43.3322209805784,2855.3142045341
"355",128,"google","tolerance:0.01","error: 1%","weak","0ms",NA,68.1350384341,2.871247,392.916836,70.279116129,2.504353,408.078862,59.6765981057427,2189.9616391238
"356",128,"amazon","tolerance:0.01","error: 1%","weak","0ms",NA,80.0030969775,3.112182,475.052579,73.7294496284,2.56783,438.844692,64.6536812631496,1913.4342752693
"357",128,"flat5","tolerance:0.01","error: 1%","weak","200ms","Uniform
(5ms)",7.38702919188,6.102183,20.012839,5.8142969543,5.445921,7.61081,6.18930391806415,4031.9498007839
"358",128,"slowpoke_flat","tolerance:0.01","error: 1%","weak","200ms",NA,42.5176679368,11.474542,290.293603,26.0390916446,11.002226,101.574281,26.7918725980208,3658.9950901093
"359",128,"google","tolerance:0.01","error: 1%","weak","200ms",NA,57.8973879637,2.597031,327.199059,48.7648980791,2.102885,267.92214,43.7854787113844,2613.2171667849
"360",128,"amazon","tolerance:0.01","error: 1%","weak","200ms",NA,96.9383400752,61.859467,952.196062,70.7246280532,2.483823,497.528051,64.021371735583,1994.7059325833
"361",512,"flat5","consistency:strong","strong","strong","0ms",NA,164.00050707,38.692664,2816.358199,135.332967044,26.299918,2923.610644,114.92462467471,3816.2696450266
"362",512,"slowpoke_flat","consistency:strong","strong","strong","0ms","Slow replica",379.03972197,52.325647,5903.672703,310.525033482,31.678215,6077.395042,264.064951654663,1728.9393202524
"363",512,"google","consistency:strong","strong","strong","0ms",NA,1450.08452469,456.792383,23867.11391,1499.12356395,328.515372,24480.256417,1233.25455682169,442.47948340811
"364",512,"amazon","consistency:strong","strong","strong","0ms",NA,1441.66938184,360.020382,22797.79302,1151.97027006,203.908053,22978.835227,981.733364523001,479.93924335279
"365",512,"flat5","consistency:strong","strong","strong","200ms",NA,128.270424112,45.317025,2911.210785,146.684684483,26.398371,2847.818505,119.24367187877,3781.8930304958
"366",512,"slowpoke_flat","consistency:strong","strong","strong","200ms","Slow replica",398.982612686,52.494784,6215.429064,322.696056057,31.633398,6141.265051,274.420827633173,1742.9798281489
"367",512,"google","consistency:strong","strong","strong","200ms",NA,1273.03006298,472.873345,22816.305565,1208.29611193,328.28717,23998.252319,1014.83591524728,474.38376116365
"368",512,"amazon","consistency:strong","strong","strong","200ms",NA,1244.00630233,320.965907,22786.470114,1231.76810203,186.852984,23666.139888,1018.8988635278,463.62214688671
"369",512,"flat5","consistency:weakwrite","weak","weak","0ms",NA,7.06561271221,6.425421,26.841246,6.35173973523,6.074339,16.328291,6.54744398191138,4056.0734959343
"370",512,"slowpoke_flat","consistency:weakwrite","weak","weak","0ms","Slow replica",18.3738626687,11.35201,122.084047,18.0888979884,11.03627,142.351217,18.2907387810871,4089.9140762489
"371",512,"google","consistency:weakwrite","weak","weak","0ms",NA,57.3969537542,2.451314,389.591051,58.4772820188,2.167594,415.6836,50.797109473473,3918.2492657371
"372",512,"amazon","consistency:weakwrite","weak","weak","0ms",NA,54.9171851545,2.51218,425.158754,59.8744159715,2.180189,577.398461,53.8735275089411,3828.9035251796
"373",512,"flat5","consistency:weakwrite","weak","weak","200ms",NA,6.13621624035,5.889605,6.87939,5.76935143027,5.447039,6.495251,6.04348440458479,4032.3435486152
"374",512,"slowpoke_flat","consistency:weakwrite","weak","weak","200ms","Slow replica",18.6527399871,10.835307,121.020009,16.277157128,10.90343,101.697324,17.1339998779013,4150.8579926053
"375",512,"google","consistency:weakwrite","weak","weak","200ms",NA,55.0152265217,2.268376,381.76476,50.184518844,1.941894,390.9446,45.3945221848852,3972.2520234339
"376",512,"amazon","consistency:weakwrite","weak","weak","200ms",NA,49.7635529587,2.340254,314.978093,54.6314602395,2.005081,459.197044,49.1630541962158,3916.8448921122
"377",512,"flat5","tolerance:0.1","error: 10%","weak","0ms",NA,6.51445834727,6.430125,7.06476,6.12780316027,6.075909,6.438939,6.32886524320203,4161.6559197255
"378",512,"slowpoke_flat","tolerance:0.1","error: 10%","weak","0ms","Slow replica",24.7781315153,11.394381,236.264841,23.4463814065,11.07767,177.260523,22.7568698361271,3891.2401968849
"379",512,"google","tolerance:0.1","error: 10%","weak","0ms",NA,59.5840768982,2.469655,412.069959,56.7523639252,2.189586,392.480587,49.6178439565533,3954.7885977576
"380",512,"amazon","tolerance:0.1","error: 10%","weak","0ms",NA,64.268328459,2.565769,474.98616,57.3955571474,2.216398,474.918088,52.7143347518849,3930.9899171562
"381",512,"flat5","tolerance:0.1","error: 10%","weak","200ms",NA,6.43351754476,5.939675,16.774964,5.71538623552,5.461836,6.475766,6.02506884671,4053.5593458955
"382",512,"slowpoke_flat","tolerance:0.1","error: 10%","weak","200ms","Slow replica",16.5777993822,10.873535,118.663078,16.9136233202,11.036404,156.808477,17.40559213369,4091.6753551153
"383",512,"google","tolerance:0.1","error: 10%","weak","200ms",NA,53.1202888616,2.340764,355.085868,51.3499081958,1.920511,344.846204,45.9421810696601,4021.5959941302
"384",512,"amazon","tolerance:0.1","error: 10%","weak","200ms",NA,55.9396497198,2.383047,468.836562,52.6032875487,1.979997,528.577756,48.3107909054714,3973.5073995847
"385",512,"flat5","tolerance:0.05","error: 5%","weak","0ms",NA,6.58283983168,6.450506,7.589959,6.16128684138,6.080524,6.9925,6.35511778850324,4082.0458999595
"386",512,"slowpoke_flat","tolerance:0.05","error: 5%","weak","0ms","Slow replica",20.1084946022,11.366921,141.673215,20.0284676727,11.037158,163.161392,19.918173998898,4083.5798886241
"387",512,"google","tolerance:0.05","error: 5%","weak","0ms",NA,61.3156909431,2.498327,450.107608,63.0117725553,2.195851,447.57173,54.7252011015553,3893.434286024
"388",512,"amazon","tolerance:0.05","error: 5%","weak","0ms",NA,54.7262791791,2.508908,470.538219,60.5688727689,2.192801,536.516774,53.9254334769072,3881.6584648327
"389",512,"flat5","tolerance:0.05","error: 5%","weak","200ms",NA,6.18052831771,5.912967,6.92171,5.77766072496,5.459878,6.50305,6.04839359324391,4116.8489308879
"390",512,"slowpoke_flat","tolerance:0.05","error: 5%","weak","200ms","Slow replica",16.0473292487,10.867487,102.742244,16.3904038479,10.838326,101.70221,16.9152653621225,4072.6155324371
"391",512,"google","tolerance:0.05","error: 5%","weak","200ms",NA,53.6288975636,2.289246,390.310857,51.3047946087,1.920463,335.168237,45.8207838862226,3927.2134771088
"392",512,"amazon","tolerance:0.05","error: 5%","weak","200ms",NA,56.1700664068,2.386799,449.075917,50.7554112766,2.019421,545.237269,46.7280409602876,3902.7340394727
"393",512,"flat5","tolerance:0.01","error: 1%","weak","0ms",NA,8.87638074438,6.45482,27.125704,7.19795338,6.053678,18.507631,7.33514545041101,4009.6201078776
"394",512,"slowpoke_flat","tolerance:0.01","error: 1%","weak","0ms","Slow replica",93.0009396766,11.562318,2286.7176,111.282998921,11.304541,3262.114991,91.3241560988883,3757.5578157021
"395",512,"google","tolerance:0.01","error: 1%","weak","0ms",NA,113.7917975,2.972529,1286.478299,104.942730597,2.631733,1059.683775,89.3948503973553,3720.2782223194
"396",512,"amazon","tolerance:0.01","error: 1%","weak","0ms",NA,253.40541978,91.190085,3445.262115,208.717607863,90.350436,3489.014669,178.420626976788,2580.3127312884
"397",512,"flat5","tolerance:0.01","error: 1%","weak","200ms",NA,6.43212743883,5.972423,16.684262,5.7614724891,5.454122,6.443134,6.06294845057659,4132.8561513259
"398",512,"slowpoke_flat","tolerance:0.01","error: 1%","weak","200ms","Slow replica",132.996461173,11.515732,3476.568859,71.9693106396,11.13629,250.204177,67.6663606298826,3911.7858002909
"399",512,"google","tolerance:0.01","error: 1%","weak","200ms",NA,71.8873084965,2.58401,406.235367,58.7428519413,2.041493,382.112337,52.6860566648877,3937.9955693896
"400",512,"amazon","tolerance:0.01","error: 1%","weak","200ms",NA,163.634818036,78.142753,2536.032934,89.749916609,68.070865,554.264275,84.7479777695017,3753.756138287
"401",2048,"flat5","consistency:strong","strong","strong","0ms",NA,181.223724885,37.20499,4527.893918,160.082451927,26.292952,4460.247672,133.92287249016,4040.2788119959
"402",2048,"slowpoke_flat","consistency:strong","strong","strong","0ms",NA,750.462799102,52.452826,18681.750761,1157.62162327,31.681959,21354.799045,892.344994437518,2306.2566822459
"403",2048,"google","consistency:strong","strong","strong","0ms",NA,3071.20919996,518.862577,34655.161471,2653.90188819,340.321683,39291.903806,2219.20609270557,730.57170088602
"404",2048,"amazon","consistency:strong","strong","strong","0ms","Geo-
distributed",2848.37872191,397.0724,40626.283373,2438.66875811,255.696159,36798.606298,2020.69221107727,736.24692110366
"405",2048,"flat5","consistency:strong","strong","strong","200ms",NA,269.793244957,37.208575,5973.384597,232.286115989,26.295357,6567.746959,192.885592794076,4118.4333914994
"406",2048,"slowpoke_flat","consistency:strong","strong","strong","200ms",NA,856.19774685,55.202681,18825.247593,910.499697325,31.77051,21925.139801,728.880551143674,2322.4334709465
"407",2048,"google","consistency:strong","strong","strong","200ms",NA,3273.70436452,508.352259,41639.69038,2644.62479469,336.722408,37670.968768,2209.05334451609,688.37367354705
"408",2048,"amazon","consistency:strong","strong","strong","200ms","Geo-
distributed",2829.22339369,373.735291,39058.837004,2628.01962315,248.374961,36225.721111,2147.43055538672,721.04306212789
"409",2048,"flat5","consistency:weakwrite","weak","weak","0ms",NA,7.57326603958,6.407117,26.997523,6.84558130582,6.075005,16.480177,6.95348971301218,3988.2247168988
"410",2048,"slowpoke_flat","consistency:weakwrite","weak","weak","0ms",NA,19.2110029141,11.358081,146.826302,18.2652231056,11.033949,145.148249,18.4764842038857,3918.2779609548
"411",2048,"google","consistency:weakwrite","weak","weak","0ms",NA,61.1514411424,2.458301,451.936562,57.1492217128,2.158638,424.237707,50.6978392156661,3999.9526468031
"412",2048,"amazon","consistency:weakwrite","weak","weak","0ms","Geo-
distributed",56.0848274253,2.454756,461.549485,56.1630831286,2.217862,449.324685,50.1611552734324,4042.496804219
"413",2048,"flat5","consistency:weakwrite","weak","weak","200ms",NA,6.25211895101,5.895098,7.131703,5.79948052231,5.4585,6.441664,6.07972613662099,4071.9962023312
"414",2048,"slowpoke_flat","consistency:weakwrite","weak","weak","200ms",NA,17.8574325015,10.842618,121.789837,15.7885936198,10.696206,101.636992,16.7260120591198,4130.1316098257
"415",2048,"google","consistency:weakwrite","weak","weak","200ms",NA,55.6178605331,2.316492,384.892356,51.1253842889,1.917362,358.883317,45.7938277940826,3690.8212904747
"416",2048,"amazon","consistency:weakwrite","weak","weak","200ms","Geo-
distributed",48.3708116162,2.183624,460.124058,56.7343372901,1.986151,599.081491,50.4657148444692,4056.5588249969
"417",2048,"flat5","tolerance:0.1","error: 10%","weak","0ms",NA,6.88715909254,6.457227,26.850503,6.19955958895,6.080025,10.851801,6.41850986817231,4012.0926820921
"418",2048,"slowpoke_flat","tolerance:0.1","error: 10%","weak","0ms",NA,20.1718324481,11.371475,135.743648,19.1721283201,11.016849,121.259227,19.2429431624498,4015.0256186693
"419",2048,"google","tolerance:0.1","error: 10%","weak","0ms",NA,61.9695866601,2.516721,447.559009,59.6904574143,2.171995,432.209894,52.3924918684333,4014.0540531276
"420",2048,"amazon","tolerance:0.1","error: 10%","weak","0ms","Geo-
distributed",65.8504343742,2.594093,487.221325,61.1486891954,2.253149,564.483801,55.4213271511376,3938.0699885804
"421",2048,"flat5","tolerance:0.1","error: 10%","weak","200ms",NA,6.18212745518,5.929135,6.964297,5.77673244604,5.470685,6.516367,6.03949376127021,4041.549811063
"422",2048,"slowpoke_flat","tolerance:0.1","error: 10%","weak","200ms",NA,17.6146436616,10.870628,102.525195,16.0918722979,10.821741,101.811927,16.9538120953048,4048.6372256227
"423",2048,"google","tolerance:0.1","error: 10%","weak","200ms",NA,58.0147336016,2.308718,392.49143,90.2993147678,110.340046,445.10286,83.0101953049293,3974.6869854665
"424",2048,"amazon","tolerance:0.1","error: 10%","weak","200ms","Geo-
distributed",61.9415893257,2.424076,410.590546,55.5514492183,2.005001,568.74541,51.5446759038802,3861.8727799861
"425",2048,"flat5","tolerance:0.05","error: 5%","weak","0ms",NA,6.66261637105,6.468258,12.374912,6.13955947031,6.084272,6.457073,6.35453905544613,4042.194080605
"426",2048,"slowpoke_flat","tolerance:0.05","error: 5%","weak","0ms",NA,19.9792705192,11.366224,121.606442,21.2398767724,11.034333,138.666859,20.7839250716936,4053.0326581854
"427",2048,"google","tolerance:0.05","error: 5%","weak","0ms",NA,88.7639432351,2.610256,696.255043,88.5809261398,2.328506,495.352187,75.86466613757,4007.1010991721
"428",2048,"amazon","tolerance:0.05","error: 5%","weak","0ms","Geo-
distributed",67.2595316649,2.591253,549.191118,72.1473149217,2.242091,611.984538,62.8533042843858,3986.3572056459
"429",2048,"flat5","tolerance:0.05","error: 5%","weak","200ms",NA,6.58570782323,5.96712,16.388297,5.73715740101,5.458484,6.464945,6.06566742225469,4053.8870775642
"430",2048,"slowpoke_flat","tolerance:0.05","error: 5%","weak","200ms",NA,18.2303868954,10.858239,108.772614,16.9489550854,10.866918,101.817765,17.5716822389093,4086.9813048073
"431",2048,"google","tolerance:0.05","error: 5%","weak","200ms",NA,63.1835724654,2.320353,449.914582,52.7361013821,1.946048,393.149992,47.581946435376,4044.2283234919
"432",2048,"amazon","tolerance:0.05","error: 5%","weak","200ms","Geo-
distributed",95.6464252387,59.088731,941.377759,89.3605284286,2.468201,597.892695,78.7155432466434,3966.9088796943
"433",2048,"flat5","tolerance:0.01","error: 1%","weak","0ms",NA,6.91569844018,6.478043,17.233141,6.19428661313,6.079376,9.153516,6.41015202569041,4111.8477583305
"434",2048,"slowpoke_flat","tolerance:0.01","error: 1%","weak","0ms",NA,25.5704235882,11.39824,167.476649,26.5497795846,11.041726,170.05509,24.9779923087944,4031.5464982465
"435",2048,"google","tolerance:0.01","error: 1%","weak","0ms",NA,238.551667867,106.996686,7455.520731,233.847051242,107.531939,5115.495315,191.952773290354,3953.9565101843
"436",2048,"amazon","tolerance:0.01","error: 1%","weak","0ms","Geo-
distributed",392.871033144,80.44461,12276.073004,395.191933615,80.602458,12029.494138,321.412618594406,3528.7246799767
"437",2048,"flat5","tolerance:0.01","error: 1%","weak","200ms",NA,7.20804730868,6.021154,27.080804,5.88916988087,5.532805,16.295902,6.2603128629383,4041.1942482424
"438",2048,"slowpoke_flat","tolerance:0.01","error: 1%","weak","200ms",NA,75.0389060071,11.43454,1574.543081,40.0751251135,11.105757,211.488992,39.5378587235065,3849.2425144129
"439",2048,"google","tolerance:0.01","error: 1%","weak","200ms",NA,89.7739076033,2.754117,757.356559,77.3858987641,2.214358,485.113158,67.616775009434,4033.3191118596
"440",2048,"amazon","tolerance:0.01","error: 1%","weak","200ms","Geo-
distributed",230.169333417,86.141886,1640.912255,190.10124473,79.191559,936.160377,163.066486437582,4050.5993675372
"441",4096,"flat5","consistency:strong","strong","strong","0ms","High load",116.34622838,37.172941,2782.212853,92.7990314078,26.290441,2568.875689,80.5807782659278,3849.1592946161
"442",4096,"slowpoke_flat","consistency:strong","strong","strong","0ms",NA,1180.45372822,54.130629,29295.212612,1332.01432075,31.900892,29720.164298,1053.65180557053,2811.2278217553
"443",4096,"google","consistency:strong","strong","strong","0ms",NA,3538.00371149,616.09323,38830.846013,3225.24719159,446.150466,39380.872293,2662.23647177713,918.80975237665
"444",4096,"amazon","consistency:strong","strong","strong","0ms",NA,3629.09800529,416.250138,39799.129205,3937.13121104,318.824149,40149.634553,3132.89598886557,923.32658941139
"445",4096,"flat5","consistency:strong","strong","strong","200ms","High load",104.760572982,37.653265,2037.688008,107.426299235,26.348538,2511.379436,89.5580657513903,3834.2357427787
"446",4096,"slowpoke_flat","consistency:strong","strong","strong","200ms",NA,1362.34479201,73.526545,27651.632488,1500.42829477,48.138228,32828.065738,1193.61389077702,2594.3514883602
"447",4096,"google","consistency:strong","strong","strong","200ms",NA,3166.8184224,580.453416,33687.514323,3505.03999377,483.934809,43163.230015,2834.7585562162,924.5983203593
"448",4096,"amazon","consistency:strong","strong","strong","200ms",NA,3533.41094468,449.578487,39827.465121,2933.96078413,310.158215,40026.211621,2434.22815719063,944.957478895
"449",4096,"flat5","consistency:weakwrite","weak","weak","0ms","High load",8.19424949779,6.395147,26.98003,7.11755182428,6.042103,16.514957,7.20124571032436,4128.795178248
"450",4096,"slowpoke_flat","consistency:weakwrite","weak","weak","0ms",NA,19.2561411636,11.336417,121.684117,17.8927735981,11.024528,101.687158,18.4400725302312,4004.157781931
"451",4096,"google","consistency:weakwrite","weak","weak","0ms",NA,61.6272037863,2.474092,397.835337,61.4561072257,2.148939,438.295413,53.6729366890206,4145.4675953961
"452",4096,"amazon","consistency:weakwrite","weak","weak","0ms",NA,132.934221713,86.063741,601.127431,156.401482027,99.330268,747.562006,151.214566757869,3927.9137068438
"453",4096,"flat5","consistency:weakwrite","weak","weak","200ms","High load",6.30044827675,5.892888,16.062878,5.8509509568,5.426899,15.676753,6.10900209424405,4091.6579154841
"454",4096,"slowpoke_flat","consistency:weakwrite","weak","weak","200ms",NA,18.114154325,10.871498,121.074663,17.1489047456,10.481056,101.818158,17.7035192236648,4070.1743708503
"455",4096,"google","consistency:weakwrite","weak","weak","200ms",NA,55.9858846596,2.258283,387.677711,52.5135207913,1.960017,330.429518,46.6490734867267,4014.7771932556
"456",4096,"amazon","consistency:weakwrite","weak","weak","200ms",NA,55.6729564,2.348767,459.312114,53.5679037437,1.996601,506.816646,49.0520381040622,3990.8319031066
"457",4096,"flat5","tolerance:0.1","error: 10%","weak","0ms","High load",6.98662048454,6.44911,26.824444,6.33951981212,6.081692,16.300786,6.52239298703185,4025.4086934523
"458",4096,"slowpoke_flat","tolerance:0.1","error: 10%","weak","0ms",NA,26.761630941,11.373133,194.267935,24.5340961703,11.04121,169.798825,23.8445616375199,4058.5880400107
"459",4096,"google","tolerance:0.1","error: 10%","weak","0ms",NA,54.229225201,2.390413,442.87178,63.0882456723,2.160984,441.92227,54.158082317256,4007.0208830815
"460",4096,"amazon","tolerance:0.1","error: 10%","weak","0ms",NA,66.6213791623,2.59033,468.974835,62.7856715687,2.233456,518.357993,56.0796033240188,4026.5513531631
"461",4096,"flat5","tolerance:0.1","error: 10%","weak","200ms","High load",6.5866192155,5.936044,16.594073,5.79492568661,5.466706,6.427096,6.09887421606699,4212.0269801173
"462",4096,"slowpoke_flat","tolerance:0.1","error: 10%","weak","200ms",NA,17.4560375363,10.880758,116.504818,18.5999823193,10.969848,128.745841,18.8388384187335,4121.0216584634
"463",4096,"google","tolerance:0.1","error: 10%","weak","200ms",NA,53.6880805221,2.224134,407.103254,55.2695642453,1.930595,389.167966,48.3354660989945,4045.2366810497
"464",4096,"amazon","tolerance:0.1","error: 10%","weak","200ms",NA,51.9766522753,2.272266,410.27268,48.7650555182,1.968915,557.656155,45.4517533301764,4046.5954957642
"465",4096,"flat5","tolerance:0.05","error: 5%","weak","0ms","High load",6.538744524,6.441076,6.875404,6.18429596212,6.068106,6.697802,6.37069550831386,4071.1301964582
"466",4096,"slowpoke_flat","tolerance:0.05","error: 5%","weak","0ms",NA,23.115422685,11.368733,109.26398,22.3178633028,11.049553,148.387247,22.0429677185497,4106.2125498307
"467",4096,"google","tolerance:0.05","error: 5%","weak","0ms",NA,131.386649994,105.880943,1506.239543,149.802344852,105.13641,1927.493749,122.767327732226,3952.706004703
"468",4096,"amazon","tolerance:0.05","error: 5%","weak","0ms",NA,66.5247776101,2.567197,512.893023,70.0222071662,2.27217,600.974011,61.1868555063456,4035.6949142399
"469",4096,"flat5","tolerance:0.05","error: 5%","weak","200ms","High load",6.48043532774,5.969403,16.672024,5.72909957452,5.447049,6.428592,6.04268041701147,4035.8713119212
"470",4096,"slowpoke_flat","tolerance:0.05","error: 5%","weak","200ms",NA,19.1934309339,10.888038,159.609655,16.9175642685,10.749678,101.778994,17.6333377004467,4055.1200001447
"471",4096,"google","tolerance:0.05","error: 5%","weak","200ms",NA,57.2473742557,2.383626,396.696612,55.2929597338,2.00674,325.402782,49.3169107957795,4042.9097501741
"472",4096,"amazon","tolerance:0.05","error: 5%","weak","200ms",NA,86.8871988032,2.466281,1302.50023,58.2746008312,2.00409,608.124518,55.4033262862599,3963.1536241475
"473",4096,"flat5","tolerance:0.01","error: 1%","weak","0ms","High load",6.93364875778,6.468499,17.311269,6.22454656086,6.075496,12.465973,6.42813270833082,4108.1260118322
"474",4096,"slowpoke_flat","tolerance:0.01","error: 1%","weak","0ms",NA,34.7530729825,11.450622,211.801947,35.918242051,11.086709,253.01417,32.7697119167913,3981.5562915241
"475",4096,"google","tolerance:0.01","error: 1%","weak","0ms",NA,259.349117137,111.285409,5694.41178,221.001682734,108.491619,4663.943865,184.87910560799,3943.3200948209
