"","load","honeycomb_mode","ipa_bound","bound","ipa_consistency","lease","condition","retweet_lat_mean","retweet_lat_median","retweet_lat_p99","tweet_load_lat_mean","tweet_load_lat_median","tweet_load_lat_p99","timeline_lat_mean","timeline_lat_median","timeline_lat_p99","overall_lat_mean","overall_rate","containers"
"334",128,"amazon","latency:20ms","latency: 20ms","weak","20ms",NA,125.464324917,112.301057,461.885419,13.3378893472,7.129076,178.03748,33.915604985,20.390665,492.475681,64.3976456049095,2522.6654807135,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"335",512,"fast","latency:20ms","latency: 20ms","weak","20ms",NA,35.4258962767,33.571439,125.456536,15.7084972932,16.964439,43.967206,56.1440246683,58.047223,155.856231,51.8445336198254,3314.9538190899,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"336",512,"flat5","latency:20ms","latency: 20ms","weak","20ms",NA,64.7119324864,54.11716,251.300145,24.6065899339,20.876803,85.824362,87.3369821218,71.871444,317.466843,81.7433090395646,2752.2799202953,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"337",512,"slowpoke_flat","latency:20ms","latency: 20ms","weak","20ms","Slow replica",99.7939201925,82.577457,356.75725,34.9271521695,25.989877,200.404547,116.376277533,92.791938,532.357758,116.70573567316,2111.6610650964,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"338",512,"google","latency:20ms","latency: 20ms","weak","20ms",NA,211.851216318,179.322202,790.329916,30.154656219,22.772109,228.471141,113.260637327,79.681569,681.505115,151.955606432914,1823.0132207435,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"339",512,"amazon","latency:20ms","latency: 20ms","weak","20ms",NA,177.719986605,148.646119,859.416854,31.7454680887,22.016197,429.907792,114.136277542,76.489471,912.567112,140.985288964535,1919.7440202532,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"340",2048,"flat5","latency:20ms","latency: 20ms","weak","20ms",NA,55.1730260081,48.907153,163.584427,21.1555176076,18.73545,72.580869,71.9716494333,64.883859,206.467069,68.8493137017817,3413.7729385817,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"341",2048,"slowpoke_flat","latency:20ms","latency: 20ms","weak","20ms",NA,101.877295556,82.583841,407.221961,33.0619460402,25.510785,175.066114,118.727962146,91.717811,701.517395,118.399458684079,2082.2100524399,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"342",2048,"google","latency:20ms","latency: 20ms","weak","20ms",NA,229.300209743,183.289903,855.723855,34.0895016148,22.686227,317.221475,185.673869486,86.833506,1517.310736,208.578515587587,1722.6669600368,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"343",2048,"amazon","latency:20ms","latency: 20ms","weak","20ms","Geo-
distributed",181.201860997,148.951863,793.346159,32.1541483172,21.05884,361.858631,130.988456226,71.239241,1228.096157,155.055978170481,1905.9499430099,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"344",4096,"fast","latency:20ms","latency: 20ms","weak","20ms","Local",34.8761697864,33.219535,126.894567,16.352689342,17.240559,44.063765,55.8681270722,56.990478,161.070523,51.7358766275197,3257.1183476251,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"345",4096,"flat5","latency:20ms","latency: 20ms","weak","20ms","High load",56.6890709572,51.283262,172.702495,21.9655358214,19.209135,69.257961,65.802085793,62.634409,186.829041,66.8635043829323,3375.1980804221,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"346",4096,"slowpoke_flat","latency:20ms","latency: 20ms","weak","20ms",NA,88.2375286225,74.906226,362.964233,31.6993522042,25.076399,197.188676,104.589597953,85.856926,506.920316,103.541223705267,2446.4972975166,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"347",4096,"google","latency:20ms","latency: 20ms","weak","20ms",NA,232.053460101,186.293999,874.852392,38.6626009366,23.366666,492.202872,165.76532054,84.88495,1039.349336,192.335054360297,1692.4053531513,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"348",4096,"amazon","latency:20ms","latency: 20ms","weak","20ms",NA,204.722365431,155.68678,841.512161,41.2015832405,22.318284,580.271924,192.931904872,82.125309,2007.703835,203.720418724715,1770.9562122045,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"349",128,"fast","consistency:strong","strong","strong","0ms",NA,23.4162993088,17.714517,84.854889,14.5915897187,12.328305,49.837027,36.545444801,28.866565,124.060843,34.1597982405594,4500.5543294593,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"350",128,"flat5","consistency:strong","strong","strong","0ms","Uniform
(5ms)",89.384947277,80.873287,236.172565,47.1568636848,41.98884,119.579048,102.378166635,102.51833,278.275015,99.936632031603,1472.6637827959,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"351",128,"slowpoke_flat","consistency:strong","strong","strong","0ms",NA,305.516628709,289.577449,706.309975,141.700878627,124.893002,534.641691,315.857992865,314.557345,852.766602,315.3498338022,442.49924956055,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"352",128,"google","consistency:strong","strong","strong","0ms",NA,1340.12410289,1250.838749,2728.958407,501.151745532,463.207437,1332.127545,1212.21780252,1170.238507,2612.748461,1260.00343602056,110.22507426435,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"353",128,"amazon","consistency:strong","strong","strong","0ms",NA,946.940132354,946.673251,1819.82457,390.239014545,346.241746,1146.502142,892.528701433,938.421226,2013.145942,916.456209375716,148.26625219232,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"354",512,"fast","consistency:strong","strong","strong","0ms",NA,38.0281854519,35.20752,150.266534,22.3997918164,22.034178,64.55473,65.4326614303,64.14111,203.641428,59.3563540610747,3466.063984153,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"355",512,"flat5","consistency:strong","strong","strong","0ms",NA,219.289716988,193.948144,668.92071,101.271113291,105.819444,177.525251,303.832246474,327.906175,753.529779,283.497426108899,1296.3897543706,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"356",512,"slowpoke_flat","consistency:strong","strong","strong","0ms","Slow replica",643.790674333,541.488163,1830.636448,241.652853722,212.475774,993.399824,835.70336374,855.633072,1933.143353,773.071580286803,488.33842744476,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"357",512,"google","consistency:strong","strong","strong","0ms",NA,3026.7376586,3085.257959,6208.555491,901.380206827,870.353954,1902.229748,3381.95050507,3650.720694,6211.945842,3214.13822749873,136.83491124461,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"358",512,"amazon","consistency:strong","strong","strong","0ms",NA,2676.33021227,2731.563201,5597.94577,807.7352384,694.000717,2138.100979,2883.52298047,3136.15932,5239.190998,2758.31616250542,157.06976317499,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"359",2048,"fast","consistency:strong","strong","strong","0ms",NA,39.3690499294,35.226693,149.63739,21.6283936861,21.560183,55.047585,64.5739601333,62.061223,201.991304,59.7174471961413,3580.4631707391,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"360",2048,"flat5","consistency:strong","strong","strong","0ms",NA,247.022847649,216.115465,803.351032,109.590323585,113.223032,170.751382,424.867434453,423.181903,1437.135452,379.797757207409,1298.0704716836,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"361",2048,"slowpoke_flat","consistency:strong","strong","strong","0ms",NA,809.185958084,628.719637,2778.291419,271.40178839,213.964621,1098.9106,1317.6214757,1273.323628,3622.752254,1143.38643066366,510.60228134661,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"362",2048,"google","consistency:strong","strong","strong","0ms",NA,3592.09298126,3499.88633,9573.914828,948.226568917,894.941302,1856.827067,5138.44136521,5503.632098,10123.430158,4578.29102634384,160.09631286169,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"363",2048,"amazon","consistency:strong","strong","strong","0ms","Geo-
distributed",3635.2513866,3483.213054,8453.881727,846.791482708,704.206177,2275.082098,4488.50631013,5181.60191,10515.777032,4171.08515922627,174.59900286594,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"364",4096,"fast","consistency:strong","strong","strong","0ms","Local",37.9531938889,34.125702,144.024454,21.8458457538,21.174752,57.931669,68.251485763,64.876476,255.281802,61.7568481003268,3418.6081459501,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"365",4096,"flat5","consistency:strong","strong","strong","0ms","High load",249.658557618,219.594213,855.192951,107.72523308,112.484873,193.218102,468.493267676,443.181782,1486.58403,417.511672575524,1324.1172355727,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"366",4096,"slowpoke_flat","consistency:strong","strong","strong","0ms",NA,766.973994255,652.623149,2381.196299,252.495429417,216.940917,954.910556,1151.24610081,1116.513766,2734.920281,1039.32640983177,510.53532839326,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"367",4096,"google","consistency:strong","strong","strong","0ms",NA,3886.34263636,3817.634037,9018.167448,1018.36056236,982.343285,1902.312465,5664.70408428,5705.316851,14831.745353,4927.20170664813,146.64898134387,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"368",4096,"amazon","consistency:strong","strong","strong","0ms",NA,3307.16652414,3138.654119,7937.570426,818.566015649,710.159009,2050.041123,4542.82309062,4964.061009,9593.888494,4052.51128057516,187.22243279796,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"369",128,"fast","consistency:weakwrite","weak","weak","20ms",NA,24.1627314727,20.552523,84.544921,14.3493931103,14.59234,50.917647,38.2541892402,33.327579,108.725891,35.081079956321,4542.6697082716,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"370",128,"flat5","consistency:weakwrite","weak","weak","20ms","Uniform
(5ms)",38.3952311588,33.00857,96.835643,14.96845276,11.334648,65.644024,35.7285234392,29.589525,122.946443,37.7115094278867,4111.5773167837,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"371",128,"slowpoke_flat","consistency:weakwrite","weak","weak","20ms",NA,66.2701654194,59.766287,140.687756,21.6297725647,17.797136,75.082607,54.8455508485,51.202979,234.002068,58.6161010869197,2550.917838917,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"372",128,"google","consistency:weakwrite","weak","weak","20ms",NA,154.194715536,138.324433,532.010246,14.2815821071,6.974683,176.320274,33.0781738738,21.325589,488.349715,73.1060729172592,2227.5821446641,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"373",128,"amazon","consistency:weakwrite","weak","weak","20ms",NA,133.010866036,116.618925,430.131529,18.2393332826,9.031852,246.289185,36.1161099788,23.150787,302.365758,69.1910246108523,2515.4958524305,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"374",512,"fast","consistency:weakwrite","weak","weak","20ms",NA,32.3039610951,31.100674,105.250532,17.4193053412,17.911513,51.908013,50.3809209764,52.962952,127.11198,47.5914425891476,4062.4798754359,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"375",512,"flat5","consistency:weakwrite","weak","weak","20ms",NA,49.2995504052,44.433151,139.992026,19.137008944,18.100834,54.77963,54.9864267983,53.9413,163.639307,57.1329630572008,3790.6802145519,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"376",512,"slowpoke_flat","consistency:weakwrite","weak","weak","20ms","Slow replica",86.8955379503,74.765867,278.430905,30.5140243859,25.510285,76.232356,95.7097114184,83.694482,453.670932,98.3896122584156,2599.8213226989,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"377",512,"google","consistency:weakwrite","weak","weak","20ms",NA,230.860250525,186.593306,1216.925867,34.3508117896,25.08225,327.527649,115.116064627,83.344804,811.546107,158.290632094404,1676.8094100044,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"378",512,"amazon","consistency:weakwrite","weak","weak","20ms",NA,182.31477226,153.828946,780.736567,34.3274319331,24.136132,337.722531,105.567360615,81.09176,883.212688,140.466231315391,1849.7067070348,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"379",2048,"fast","consistency:weakwrite","weak","weak","20ms",NA,32.4314249862,31.571726,105.092874,17.126440377,17.892328,46.819979,50.4823064116,50.932198,137.125119,47.8643423573627,4030.6444505222,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"380",2048,"flat5","consistency:weakwrite","weak","weak","20ms",NA,51.2695119791,46.449425,144.50048,19.2530706641,18.205548,56.865108,57.2273550342,57.334986,162.252144,58.7974035085814,3762.1139734918,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"381",2048,"slowpoke_flat","consistency:weakwrite","weak","weak","20ms",NA,85.8048369827,75.496128,255.458292,30.0571934957,25.526512,65.590332,95.5247107697,82.147694,424.689619,98.1207362370201,2567.5685332069,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"382",2048,"google","consistency:weakwrite","weak","weak","20ms",NA,226.4348404,184.62277,833.908063,37.0114683917,25.681777,336.559562,136.232763629,87.032368,820.933163,171.039743850368,1731.7786171324,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"383",2048,"amazon","consistency:weakwrite","weak","weak","20ms","Geo-
distributed",187.079909137,156.352838,870.452886,33.1264884143,24.624041,275.381091,128.095853432,84.111516,988.670595,152.455980764864,1854.4690186234,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"384",4096,"fast","consistency:weakwrite","weak","weak","20ms","Local",31.6585499928,30.868978,110.688224,16.3385340153,17.223907,52.236309,49.8991468757,51.833197,142.602234,47.0092200899122,4030.1505022494,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"385",4096,"flat5","consistency:weakwrite","weak","weak","20ms","High load",49.8876841505,46.522523,138.789402,19.3243636831,18.723097,51.009076,57.2477389962,57.975883,149.760955,57.9969894694999,3838.3303262127,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"386",4096,"slowpoke_flat","consistency:weakwrite","weak","weak","20ms",NA,90.282822667,77.362922,288.86772,30.7093109423,26.027296,83.910456,100.834693208,86.016148,482.747386,103.840411228539,2505.2209378569,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"387",4096,"google","consistency:weakwrite","weak","weak","20ms",NA,226.367155868,187.317658,794.651159,34.7653493915,25.407634,334.165405,133.008166121,84.947874,864.085834,171.662629431868,1762.8918511508,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"388",4096,"amazon","consistency:weakwrite","weak","weak","20ms",NA,186.575993926,153.975954,779.234384,31.7248127466,24.016676,146.186022,117.613598297,78.78233,931.875215,149.749742957116,1811.3290951019,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"389",128,"fast","tolerance:0.1","error: 10%","weak","20ms",NA,24.107407796,7.367328,54.504956,18.0315477087,14.045829,76.918584,32.3246790318,31.440713,86.310259,29.5274920308298,4939.1222897577,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"390",128,"flat5","tolerance:0.1","error: 10%","weak","20ms","Uniform
(5ms)",31.9165095973,28.285295,76.114099,11.3131936642,8.577574,45.381373,25.948583894,24.077695,87.432591,28.0050041265324,5027.9818118968,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"391",128,"slowpoke_flat","tolerance:0.1","error: 10%","weak","20ms",NA,187.292984088,153.553034,436.000282,14.2596481898,11.006117,100.876949,37.2838158857,32.339082,158.987718,84.0805152306541,1859.437756385,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"392",128,"google","tolerance:0.1","error: 10%","weak","20ms",NA,355.515696565,347.605478,867.43243,8.18411669204,2.607642,167.595917,36.7430798991,6.744687,313.868182,134.547722977242,1187.4944215713,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"393",128,"amazon","tolerance:0.1","error: 10%","weak","20ms",NA,447.345634403,426.96662,1029.114985,10.9783192455,2.814609,277.396859,44.9283665594,7.278508,339.811704,167.56662893766,971.1890984014,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"394",512,"fast","tolerance:0.1","error: 10%","weak","20ms",NA,20.1622066661,19.569762,82.34333,23.1728516135,16.263261,316.382504,51.5204822403,51.126268,233.842016,44.1932879742461,4316.4308181942,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"395",512,"flat5","tolerance:0.1","error: 10%","weak","20ms",NA,45.3016834219,41.080076,120.737208,20.676098955,16.869845,85.291205,57.5197133291,57.061367,163.748253,56.6077872031296,4297.578266536,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"396",512,"slowpoke_flat","tolerance:0.1","error: 10%","weak","20ms","Slow replica",216.340311433,188.749112,552.361306,26.7106787223,22.519674,100.868642,81.1853889037,75.126071,370.005541,130.068748052906,2990.9899254806,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"397",512,"google","tolerance:0.1","error: 10%","weak","20ms",NA,426.169450603,431.217223,1100.059113,47.3960311256,33.449746,333.012405,143.745007449,107.864524,740.370991,237.455910813313,1776.5322825604,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"398",512,"amazon","tolerance:0.1","error: 10%","weak","20ms",NA,596.042660545,546.741631,1547.924972,77.1780670606,39.007571,517.348038,241.307170204,173.914469,994.714966,355.90757408348,1364.7490919005,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"399",2048,"fast","tolerance:0.1","error: 10%","weak","20ms",NA,82.8728993684,20.42703,108.102146,19.3467251375,14.971014,179.836374,54.006525244,52.171004,251.697461,65.2770765191461,4465.5846473564,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"400",2048,"flat5","tolerance:0.1","error: 10%","weak","20ms",NA,59.8160361371,41.92376,148.989665,20.0920760727,16.575471,74.351082,56.8361311508,56.570875,150.497397,61.4850672790837,4122.9375932205,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"401",2048,"slowpoke_flat","tolerance:0.1","error: 10%","weak","20ms",NA,220.575837931,189.484099,528.03478,31.3196056461,22.459653,189.443964,95.0194542495,78.117199,441.525939,139.723879231477,2933.7329575474,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"402",2048,"google","tolerance:0.1","error: 10%","weak","20ms",NA,451.371577782,458.970346,1119.516813,46.9887190447,33.586129,336.749265,173.424849954,121.844204,865.676313,273.808631720884,1700.3466474365,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"403",2048,"amazon","tolerance:0.1","error: 10%","weak","20ms","Geo-
distributed",666.531944738,590.25987,2018.490513,71.4621083179,36.237868,404.383295,294.419635334,190.52037,1507.460588,431.467379907205,1401.3608363026,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"404",4096,"fast","tolerance:0.1","error: 10%","weak","20ms","Local",21.4674952252,19.516064,93.845235,18.1360909447,15.836288,122.287761,52.0542857249,52.625015,160.813201,44.3935879194033,4331.7711745001,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"405",4096,"flat5","tolerance:0.1","error: 10%","weak","20ms","High load",71.6547964417,42.803294,164.757514,21.8143164831,17.2273,89.09723,57.9847780998,57.735786,155.185364,66.1888257954152,4094.6333524618,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"406",4096,"slowpoke_flat","tolerance:0.1","error: 10%","weak","20ms",NA,245.324953373,227.161892,657.301668,39.0826976731,26.478743,299.649401,129.963838517,94.075126,618.590657,171.639199831237,2327.7817483271,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"407",4096,"google","tolerance:0.1","error: 10%","weak","20ms",NA,489.989444879,460.807565,1467.904533,57.452090687,35.793601,496.744334,195.695010739,143.378773,953.936049,300.767695109777,1590.5540131251,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"408",4096,"amazon","tolerance:0.1","error: 10%","weak","20ms",NA,692.333458117,631.964797,1979.773243,76.0551655102,36.744602,537.757079,351.341467765,243.561141,1407.732524,470.253376607029,1293.8682238441,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"409",128,"flat5","tolerance:0.05","error: 5%","weak","20ms","Uniform
(5ms)",37.48400185,32.078239,102.932461,17.5203843576,10.926578,96.69763,32.7196819948,29.082964,117.292136,32.9151899481303,4037.3901673139,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"410",128,"slowpoke_flat","tolerance:0.05","error: 5%","weak","20ms",NA,194.748284776,160.952774,410.513125,19.0382176203,11.322429,136.14467,47.7799399757,33.246201,220.123619,92.4336800011396,1744.4653138636,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"411",128,"google","tolerance:0.05","error: 5%","weak","20ms",NA,357.436044919,343.067698,918.562381,9.98123344531,2.553665,168.32574,33.704878376,6.719712,191.2073,132.488783660634,1236.2112492021,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"412",128,"amazon","tolerance:0.05","error: 5%","weak","20ms",NA,443.377662356,419.188159,1159.686135,10.693571358,2.726501,273.2502,43.2977050903,7.133038,306.893618,164.876016529939,978.2896711004,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"413",512,"fast","tolerance:0.05","error: 5%","weak","20ms",NA,33.3746399567,19.524213,108.597425,16.7923798367,16.24206,68.341618,48.0845203033,50.571531,123.589932,46.0209159367979,4372.7787934889,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"414",512,"flat5","tolerance:0.05","error: 5%","weak","20ms",NA,70.182312522,41.448728,127.218586,21.3039604804,16.618009,175.505875,57.1262868108,56.039532,229.837494,64.4327769998513,4113.3962418252,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"415",512,"slowpoke_flat","tolerance:0.05","error: 5%","weak","20ms","Slow replica",212.658599453,183.061935,522.257496,29.3812033962,22.694641,186.599276,90.9240407022,78.624383,492.271918,133.5329071078,2940.0405725412,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"416",512,"google","tolerance:0.05","error: 5%","weak","20ms",NA,430.07370979,437.540413,1072.985892,49.6669385458,33.94659,351.820584,158.0550905,123.802384,809.925544,249.70560389774,1707.4736853079,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"417",512,"amazon","tolerance:0.05","error: 5%","weak","20ms",NA,576.782520584,542.344328,1307.035076,69.6302135059,34.822428,523.71472,249.954797647,174.906305,1163.596879,356.040185313178,1350.7162561638,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"418",2048,"fast","tolerance:0.05","error: 5%","weak","20ms",NA,56.494410666,20.775911,115.977121,21.7266533758,16.227071,192.851747,55.1630273323,53.277143,205.043208,57.6172256691639,4364.8267048633,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"419",2048,"flat5","tolerance:0.05","error: 5%","weak","20ms",NA,47.1690016855,42.493663,155.130771,20.2404974095,17.156445,102.886894,59.6433316802,58.979579,168.467032,58.8066815904449,4116.7385124506,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"420",2048,"slowpoke_flat","tolerance:0.05","error: 5%","weak","20ms",NA,219.928809693,187.357195,600.045123,30.862327458,22.357659,204.798258,95.3384987942,77.608616,498.190729,139.536430776478,2945.5887828455,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"421",2048,"google","tolerance:0.05","error: 5%","weak","20ms",NA,443.916843209,443.341532,1276.922017,53.7549779621,33.917307,475.773636,182.951272401,127.209142,934.157936,272.148373960985,1694.3750467245,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
