"","load","honeycomb_mode","ipa_bound","bound","mix","mix_incr","mix_read","ipa_consistency","lease","condition","read_lat_mean","read_lat_median","read_lat_p95","read_lat_p99","read_rate","incr_lat_mean","incr_lat_median","incr_rate","overall_latency_mean","read_strong_fraction","interval_mean","interval_percent_mean","interval_percent_p99","interval_percent_max"
"116",2048,"flat5","consistency:strong","strong","custom","0.5","0.5","strong","0ms",NA,115.920187401,112.169372,175.521877,211.629989,10191.8070875,108.205878135,105.687371,5151.23988809,112.063032768,NA,0,0,0,0
"117",2048,"slowpoke_flat","consistency:strong","strong","custom","0.5","0.5","strong","0ms",NA,302.266971878,283.782297,592.218732,1203.675525,2582.29796113,282.456935622,276.898609,1505.45047388,292.36195375,NA,0,0,0,0
"118",2048,"google","consistency:strong","strong","custom","0.5","0.5","strong","0ms",NA,1150.00169551,1088.841548,1999.231385,2281.060435,857.395978318,1094.42845039,1028.634405,464.823810134,1122.21507295,NA,0,0,0,0
"119",2048,"amazon","consistency:strong","strong","custom","0.5","0.5","strong","0ms","Geo-
distributed",1014.49688498,875.399023,2506.665032,2708.19845,892.242632866,954.219236592,866.940719,495.948162162,984.358060786,NA,0,0,0,0
"120",2048,"fast","consistency:weakwrite","weak","custom","0.1","0.9","strong","0ms",NA,11.8042682418,12.606878,22.442228,29.118589,81412.2667995,12.3668355836,12.801879,8144.65899806,11.86052497598,NA,0,0,0,0
"121",2048,"flat5","consistency:weakwrite","weak","custom","0.1","0.9","strong","0ms",NA,14.8164102098,12.693451,20.854869,111.404241,68014.2820049,14.1221865271,13.166806,6921.87002146,14.74698784153,NA,0,0.00161179229908,0.08,0.24
"122",2048,"slowpoke_flat","consistency:weakwrite","weak","custom","0.1","0.9","strong","0ms",NA,19.5522178891,17.830964,23.193428,115.94125,50135.1876603,20.6030301233,18.297752,5048.63871651,19.65729911252,NA,0,0.0237331884423,0.79,1.14
"123",2048,"google","consistency:weakwrite","weak","custom","0.1","0.9","strong","0ms",NA,10.8208894789,9.354558,12.631532,20.881385,84142.3434326,12.1135367734,9.683713,8314.68592762,10.95015420835,NA,0,0.00953258324694,0.28,1.14
"124",2048,"amazon","consistency:weakwrite","weak","custom","0.1","0.9","strong","0ms","Geo-
distributed",11.1670865299,9.518003,11.994515,19.225584,84426.4275441,11.8356888497,9.868748,8227.18128321,11.23394676188,NA,0,0.0141578306694,0.48,1.77
"125",2048,"fast","tolerance:0.1","error: 10%","custom","0.1","0.9","strong","0ms",NA,89.7404336969,71.517079,260.275148,380.185096,18888.9047177,2.61531902063,0.811696,1925.02751136,81.027922229273,NA,142.259834314,9.66036646835,10,10
"126",2048,"flat5","tolerance:0.1","error: 10%","custom","0.1","0.9","strong","0ms",NA,67.0754145464,62.949537,139.537039,174.341115,26312.2743149,10.847221635,7.02555,2650.19122004,61.45259525526,NA,145.155166886,9.7096279493,10,10
"127",2048,"slowpoke_flat","tolerance:0.1","error: 10%","custom","0.1","0.9","strong","0ms",NA,69.8362062927,38.628322,224.5716,553.374037,23486.8530842,35.6663223567,12.367249,1756.59370104,66.4192178991,NA,150.936578602,9.67336835605,10,10
"128",2048,"google","tolerance:0.1","error: 10%","custom","0.1","0.9","strong","0ms",NA,192.853704602,180.190278,196.215505,673.538579,8901.50207645,192.944412184,178.124308,782.142706367,192.8627753602,NA,145.200750425,9.63169640695,10,10
"129",2048,"amazon","tolerance:0.1","error: 10%","custom","0.1","0.9","strong","0ms","Geo-
distributed",360.258980746,323.975357,420.01008,1733.111318,4647.92834277,347.62228206,317.024346,429.009810303,358.9953108774,NA,135.167657559,8.79728558085,9.985,9.985
"130",2048,"fast","tolerance:0.01","error: 1%","custom","0.1","0.9","strong","0ms",NA,67.0280390007,54.618079,182.062482,294.381101,23212.3323283,14.6201635446,6.315107,2346.99700532,61.78725145509,NA,11.9353714087,0.75695722296,0.995,1
"131",2048,"flat5","tolerance:0.01","error: 1%","custom","0.1","0.9","strong","0ms",NA,58.3855597121,21.557623,277.06992,391.71649,29119.5642459,33.9085353379,8.627186,2909.73427012,55.93785727468,NA,11.9667371158,0.741297619695,0.995,1
"132",2048,"slowpoke_flat","tolerance:0.01","error: 1%","custom","0.1","0.9","strong","0ms",NA,104.747472252,16.518864,536.326367,1001.463861,14206.763585,89.6020828449,13.611763,1270.07472632,103.23293331129,NA,12.3833814576,0.764239638,1,1
"133",2048,"google","tolerance:0.01","error: 1%","custom","0.1","0.9","strong","0ms",NA,169.578099885,3.509349,1054.920085,2905.049957,9613.27788911,182.991994616,2.203228,670.843740773,170.9194893581,NA,11.4622684925,0.75757122643,0.995,1
"134",2048,"amazon","tolerance:0.01","error: 1%","custom","0.1","0.9","strong","0ms","Geo-
distributed",164.787146889,3.099929,1139.076102,2582.274827,9095.57051184,212.307986993,2.194655,635.499289614,169.5392308994,NA,11.3681753898,0.75201620246,0.995,0.995
"135",2048,"fast","consistency:strong","strong","custom","0.1","0.9","strong","0ms",NA,16.1414371935,15.425727,30.738308,35.715917,67593.5682756,14.6043513838,14.277307,6767.18250383,15.98772861253,NA,0,0,0,0
"136",2048,"flat5","consistency:strong","strong","custom","0.1","0.9","strong","0ms",NA,134.734858895,135.155149,223.704221,308.825679,9956.55743934,127.526061136,131.110762,987.576078412,134.0139791191,NA,0,0,0,0
"137",2048,"slowpoke_flat","consistency:strong","strong","custom","0.1","0.9","strong","0ms",NA,321.201875703,299.984365,570.604546,1410.77495,3369.40342391,334.901426339,299.295718,342.135762959,322.5718307666,NA,0,0,0,0
"138",2048,"google","consistency:strong","strong","custom","0.1","0.9","strong","0ms",NA,1311.45476041,1231.164105,2402.286193,2717.922099,921.216371573,1269.64282767,1228.511005,97.3684487628,1307.273567136,NA,0,0,0,0
"139",2048,"amazon","consistency:strong","strong","custom","0.1","0.9","strong","0ms","Geo-
distributed",1063.28726033,975.466268,2436.175247,3157.126563,1155.98535497,1039.79384577,935.489772,116.082175114,1060.937918874,NA,0,0,0,0
"140",2048,"fast","consistency:weakwrite","weak","custom","0.01","0.99","strong","0ms",NA,11.9183590331,11.736578,24.760525,31.170443,74883.3813566,13.2249857885,13.119397,749.669228221,11.931425300654,NA,0,0,0,0
"141",2048,"flat5","consistency:weakwrite","weak","custom","0.01","0.99","strong","0ms",NA,16.0274677172,15.122443,26.928107,32.735372,103502.358096,16.6978600745,15.797356,1026.4391026,16.034171640773,NA,0,0.0206893960492,0.26,0.27
"142",2048,"slowpoke_flat","consistency:weakwrite","weak","custom","0.01","0.99","strong","0ms",NA,16.7506033945,17.25936,23.328063,27.334242,74261.1193838,17.3161043343,18.073689,742.277035562,16.756258403898,NA,0,0.0497795197292,0.51,0.51
"143",2048,"google","consistency:weakwrite","weak","custom","0.01","0.99","strong","0ms",NA,13.8733312493,9.764391,12.11021,22.372613,90083.2873814,13.0667959838,10.304444,908.019346161,13.865265896645,NA,0,0.00226962149051,0,0.23
"144",2048,"amazon","consistency:weakwrite","weak","custom","0.01","0.99","strong","0ms","Geo-
distributed",10.835130455,10.005636,12.67549,18.058317,88598.7359522,11.8701790504,10.485844,895.990344311,10.845480940954,NA,0,0.00122266087306,0,0.15
"145",2048,"fast","tolerance:0.1","error: 10%","custom","0.01","0.99","strong","0ms",NA,77.9553546246,57.519549,237.26742,419.870009,23968.914146,2.90119071488,0.772568,240.756170614,77.2048129855028,NA,151.197446449,8.82753820315,10,10
"146",2048,"flat5","tolerance:0.1","error: 10%","custom","0.01","0.99","strong","0ms",NA,60.1758478865,59.891248,122.224028,154.23531,30275.7066059,12.5311776861,7.089887,303.230212411,59.699401184496,NA,142.411513059,9.31660284465,9.97,9.97
"147",2048,"slowpoke_flat","tolerance:0.1","error: 10%","custom","0.01","0.99","strong","0ms",NA,71.4691934574,21.040527,387.303893,631.940694,25877.1288738,48.6586767462,12.770352,255.122233397,71.241088290288,NA,137.084003534,8.87313774205,10,10
"148",2048,"google","tolerance:0.1","error: 10%","custom","0.01","0.99","strong","0ms",NA,266.010284417,180.929543,1135.91041,1680.423355,6599.26554669,292.705690813,178.891829,64.9334308169,266.27723848096,NA,75.5576559421,7.64004918555,9.755,9.755
"149",2048,"amazon","tolerance:0.1","error: 10%","custom","0.01","0.99","strong","0ms","Geo-
distributed",129.040583937,4.982614,658.285314,1551.906975,12113.0481828,92.5087588288,2.117971,114.645053263,128.675265685918,NA,92.6120078464,7.74198631915,10,10
"150",2048,"fast","tolerance:0.01","error: 1%","custom","0.01","0.99","strong","0ms",NA,77.219368341,71.103447,178.247401,272.881799,23181.0933902,11.2977196323,0.892285,231.066803517,76.560151853913,NA,10.3165033297,0.71453734861,0.995,0.995
"151",2048,"flat5","tolerance:0.01","error: 1%","custom","0.01","0.99","strong","0ms",NA,67.8676631447,42.980393,236.599451,430.220739,27565.1706101,30.061564879,7.238962,277.972536381,67.489602162043,NA,11.024898303,0.698059621265,0.985,0.985
"152",2048,"slowpoke_flat","tolerance:0.01","error: 1%","custom","0.01","0.99","strong","0ms",NA,166.186836508,16.50146,748.698971,2411.147171,9920.13445167,153.885275582,10.932655,96.7355333609,166.06382089874,NA,12.0172597384,0.71137699822,0.98,0.98
"153",2048,"google","tolerance:0.01","error: 1%","custom","0.01","0.99","strong","0ms",NA,320.958532526,2.924463,2189.282858,4158.618132,5452.77872536,370.41852043,2.1814,53.2121314258,321.45313240504,NA,5.33606856485,0.51656529524,0.73,0.73
"154",2048,"amazon","tolerance:0.01","error: 1%","custom","0.01","0.99","strong","0ms","Geo-
distributed",280.946887477,23.81481,1527.447672,4526.221734,9328.29386483,232.540451805,2.06643,92.1747474204,280.46282312028,NA,12.2581395111,0.633166375395,0.9,0.9
"155",2048,"fast","consistency:strong","strong","custom","0.01","0.99","strong","0ms",NA,14.7477052086,14.268152,29.409366,37.599414,78668.7741672,13.9879223168,13.35615,783.553422137,14.740107379682,NA,0,0,0,0
"156",2048,"flat5","consistency:strong","strong","custom","0.01","0.99","strong","0ms",NA,110.172022317,111.518859,184.892221,250.077125,13226.8826019,108.8634631,106.784306,132.443558448,110.15893672483,NA,0,0,0,0
"157",2048,"slowpoke_flat","consistency:strong","strong","custom","0.01","0.99","strong","0ms",NA,277.199617064,258.306907,567.673124,1381.725307,4396.86944561,281.263444749,261.003093,44.8490622773,277.24025534085,NA,0,0,0,0
"158",2048,"google","consistency:strong","strong","custom","0.01","0.99","strong","0ms",NA,1090.98306663,1093.586207,2025.116451,2291.204263,1283.15558476,1100.77778381,1093.229994,12.9250473212,1091.0810138018,NA,0,0,0,0
"159",2048,"amazon","consistency:strong","strong","custom","0.01","0.99","strong","0ms","Geo-
distributed",936.511611208,840.665125,2283.134311,2713.215145,1422.54895574,927.662350089,838.869182,14.2733277788,936.42311859681,NA,0,0,0,0
"160",2048,"fast","consistency:weakwrite","weak","custom","1.0","0.0","strong","0ms",NA,1.02488654441,0.650357,2.601193,5.813176,232.821284072,1.05506085769,0.388198,88233.5862365,1.05506085769,NA,0,0.188304174939,1.89,7.72
"161",2048,"flat5","consistency:weakwrite","weak","custom","1.0","0.0","strong","0ms",NA,7.57421032443,6.131213,18.981476,22.898692,162.534627732,7.37492235958,6.525081,61385.6648924,7.37492235958,NA,0,0.449479227879,6.38,14.33
"162",2048,"slowpoke_flat","consistency:weakwrite","weak","custom","1.0","0.0","strong","0ms",NA,14.0487503677,11.735313,23.428543,44.780445,102.467775802,14.6212309164,13.658146,38580.8159188,14.6212309164,NA,0,0.308193061578,6.59,15.22
"163",2048,"google","consistency:weakwrite","weak","custom","1.0","0.0","strong","0ms",NA,4.84060535613,2.525991,9.993834,16.523357,147.389534025,6.58817063722,3.417551,55954.9439343,6.58817063722,NA,0,0.014947882747,0,16.28
"164",2048,"amazon","consistency:weakwrite","weak","custom","1.0","0.0","strong","0ms","Geo-
distributed",4.33243921982,2.474099,10.690051,18.319319,147.90053507,5.95636892491,3.0713,55890.0351888,5.95636892491,NA,0,0.21775228479,0,100
"165",2048,"fast","tolerance:0.1","error: 10%","custom","1.0","0.0","strong","0ms",NA,6.99092124642,5.100926,19.760328,26.888715,89.0103281683,10.5481634214,8.491686,33489.1333614,10.5481634214,NA,148.490684889,9.75868656055,10,10
"166",2048,"flat5","tolerance:0.1","error: 10%","custom","1.0","0.0","strong","0ms",NA,10.5403350548,8.349866,23.772975,36.311459,77.1192039914,18.1560598179,13.25146,29153.7548753,18.1560598179,NA,149.101586232,9.7601548392,10,10
"167",2048,"slowpoke_flat","tolerance:0.1","error: 10%","custom","1.0","0.0","strong","0ms",NA,14.5113539396,11.066072,30.033852,101.379629,16.4707097844,50.296635958,35.087067,6207.41692372,50.296635958,NA,147.116048501,9.7597587198,10,10
"168",2048,"google","tolerance:0.1","error: 10%","custom","1.0","0.0","strong","0ms",NA,7.27387521893,2.414557,22.42743,163.519252,8.78626162149,60.684634864,25.678585,3311.41007164,60.684634864,NA,146.356611225,9.75438114375,10,10
"169",2048,"amazon","tolerance:0.1","error: 10%","custom","1.0","0.0","strong","0ms","Geo-
distributed",11.8080528879,2.364287,63.07447,237.6102,7.92637570498,71.9800760955,20.793763,3006.30581042,71.9800760955,NA,148.084357761,9.773244912,10,10
"170",2048,"fast","tolerance:0.01","error: 1%","custom","1.0","0.0","strong","0ms",NA,8.08189475573,6.016069,21.675065,31.156376,96.1584662499,11.6604151816,9.304661,36386.5321509,11.6604151816,NA,12.338062838,0.750592583785,0.995,1
"171",2048,"flat5","tolerance:0.01","error: 1%","custom","1.0","0.0","strong","0ms",NA,10.407815016,8.278675,22.740551,30.85025,70.3610279304,23.4844305047,14.796311,26580.8412921,23.4844305047,NA,12.2878335268,0.76104275724,0.995,1
"172",2048,"slowpoke_flat","tolerance:0.01","error: 1%","custom","1.0","0.0","strong","0ms",NA,17.2973808907,11.307677,37.325641,101.831883,12.3494926581,117.726254725,32.057586,4611.88598291,117.726254725,NA,11.9786417622,0.75706185633,0.995,1
"173",2048,"google","tolerance:0.01","error: 1%","custom","1.0","0.0","strong","0ms",NA,9.75501164582,2.478736,25.370316,169.052592,6.00219156958,180.563604741,17.859739,2227.46387697,180.563604741,NA,11.5252033067,0.743556241405,0.995,0.995
"174",2048,"amazon","tolerance:0.01","error: 1%","custom","1.0","0.0","strong","0ms","Geo-
distributed",9.53335008889,2.490482,25.16456,218.629038,5.50577483691,173.665715635,23.130755,2076.61518348,173.665715635,NA,11.9883390805,0.76036782189,0.995,1
"175",2048,"fast","consistency:strong","strong","custom","1.0","0.0","strong","0ms",NA,3.30779461207,2.662593,8.020832,13.480286,194.444204882,4.00821534588,3.018484,73634.942288,4.00821534588,NA,0,0,0,0
"176",2048,"flat5","consistency:strong","strong","custom","1.0","0.0","strong","0ms",NA,33.0956414774,27.990165,65.96461,79.529706,58.7063012638,41.6247753239,37.889672,22103.0742152,41.6247753239,NA,0,0,0,0
"177",2048,"slowpoke_flat","consistency:strong","strong","custom","1.0","0.0","strong","0ms",NA,146.484629728,129.445985,305.121546,438.508019,13.9415869364,186.461442131,179.630395,5223.2586994,186.461442131,NA,0,0,0,0
"178",2048,"google","consistency:strong","strong","custom","1.0","0.0","strong","0ms",NA,572.075158959,502.102306,1104.004573,1275.85729,3.8730395478,693.190897117,679.200852,1476.08043832,693.190897117,NA,0,0,0,0
"179",2048,"amazon","consistency:strong","strong","custom","1.0","0.0","strong","0ms","Geo-
distributed",445.487629412,385.227841,907.285151,1880.723867,4.35066034897,610.37568452,555.626582,1618.52123463,610.37568452,NA,0,0,0,0
"180",2048,"fast","consistency:weakwrite","weak","custom","0.5","0.5","strong","0ms",NA,5.18192879342,3.157533,14.65257,20.951021,60713.5401328,4.8531218838,2.662627,40640.7576193,5.01752533861,NA,0,0.00602499282498,0.22,0.47
"181",2048,"flat5","consistency:weakwrite","weak","custom","0.5","0.5","strong","0ms",NA,12.4184097238,12.081512,21.399809,28.782561,52901.418324,13.0138119694,12.730738,29632.0462634,12.7161108466,NA,0,0.0302864390578,0.82,5.47
"182",2048,"slowpoke_flat","consistency:weakwrite","weak","custom","0.5","0.5","strong","0ms",NA,17.5275316044,16.831409,21.16022,29.357013,40704.8180578,18.2783848347,17.703324,20928.3986017,17.90295821955,NA,0,0.0315540834889,1.29,2.15
"183",2048,"google","consistency:weakwrite","weak","custom","0.5","0.5","strong","0ms",NA,14.41188045,10.713391,16.540535,128.789227,40058.0501922,14.3493857369,11.252936,22930.0473281,14.38063309345,NA,0,0.00371628759766,0,1.1
"184",2048,"amazon","consistency:weakwrite","weak","custom","0.5","0.5","strong","0ms","Geo-
distributed",11.3963409476,10.538653,14.715247,22.634964,52252.049765,13.6662870344,11.090212,28068.3374109,12.531313991,NA,0,0.0167680988933,0.48,3.26
"185",2048,"fast","tolerance:0.1","error: 10%","custom","0.5","0.5","strong","0ms",NA,64.971372188,51.886582,187.68641,277.54927,20282.7092419,19.9953115559,17.179383,11563.2178639,42.48334187195,NA,144.583834707,9.47363092575,10,10
"186",2048,"flat5","tolerance:0.1","error: 10%","custom","0.5","0.5","strong","0ms",NA,50.127209392,45.280791,107.932841,132.876189,26678.551497,21.4624135541,18.868977,13759.7042446,35.79481147305,NA,145.609974982,9.5336647793,10,10
"187",2048,"slowpoke_flat","tolerance:0.1","error: 10%","custom","0.5","0.5","strong","0ms",NA,61.5133519937,47.633499,131.582963,381.017162,26042.3001484,35.2451152534,14.088533,3922.30977883,48.37923362355,NA,148.563267191,9.51136551015,10,10
"188",2048,"google","tolerance:0.1","error: 10%","custom","0.5","0.5","strong","0ms",NA,73.6023343992,38.096063,183.411246,1312.010247,24044.0785143,60.8759144552,2.284953,1865.74098039,67.2391244272,NA,144.630125055,9.5073100783,10,10
"189",2048,"amazon","tolerance:0.1","error: 10%","custom","0.5","0.5","strong","0ms","Geo-
distributed",66.964214993,36.683853,196.087285,740.98727,23651.4896809,60.3562999808,2.128614,1742.79829456,63.6602574869,NA,148.990366196,9.54974940115,10,10
"190",2048,"fast","tolerance:0.01","error: 1%","custom","0.5","0.5","strong","0ms",NA,55.100049155,43.930604,162.874408,274.75522,21355.7509734,26.4554265548,27.74629,11752.3554962,40.7777378549,NA,12.0173391642,0.75581078469,0.995,0.995
"191",2048,"flat5","tolerance:0.01","error: 1%","custom","0.5","0.5","strong","0ms",NA,41.9770071439,32.471058,94.412278,109.242473,29659.5835564,30.2759993745,21.20212,14301.0482598,36.1265032592,NA,12.1298483008,0.766619472725,0.995,1
"192",2048,"slowpoke_flat","tolerance:0.01","error: 1%","custom","0.5","0.5","strong","0ms",NA,66.034914005,19.09129,270.534288,590.515501,21613.2100799,92.9828934193,14.349743,3269.15135186,79.50890371215,NA,11.9436960857,0.748753666605,0.995,1
"193",2048,"google","tolerance:0.01","error: 1%","custom","0.5","0.5","strong","0ms",NA,260.711330232,179.558987,854.778064,1449.573623,4932.54678635,384.897924467,181.855405,1454.83094345,322.8046273495,NA,11.7893877165,0.75068187897,0.995,0.995
"194",2048,"amazon","tolerance:0.01","error: 1%","custom","0.5","0.5","strong","0ms","Geo-
distributed",63.6153410855,5.183597,349.804391,819.789001,20272.1690829,159.708760227,2.439505,1487.76923037,111.66205065625,NA,12.4339625028,0.77363137464,0.99,0.995
"195",2048,"fast","consistency:strong","strong","custom","0.5","0.5","strong","0ms",NA,12.3089048901,11.423622,27.213131,32.549535,45664.8070795,11.488472482,10.762438,28618.89894,11.89868868605,NA,0,0,0,0
"196",2048,"flat5","consistency:strong","strong","custom","0.5","0.5","strong","0ms",NA,114.599908722,112.241935,178.121433,234.371474,10149.134133,109.95904878,105.628537,4767.93591627,112.279478751,NA,0,0,0,0
"197",2048,"slowpoke_flat","consistency:strong","strong","custom","0.5","0.5","strong","0ms",NA,310.709754176,285.075839,601.727996,1213.47289,2534.80038944,309.714270297,283.981498,1496.70372111,310.2120122365,NA,0,0,0,0
"198",2048,"google","consistency:strong","strong","custom","0.5","0.5","strong","0ms",NA,1135.67876958,1071.357494,2058.269925,2311.533924,835.346933786,1097.70848226,1052.43956,428.930305498,1116.69362592,NA,0,0,0,0
"199",2048,"amazon","consistency:strong","strong","custom","0.5","0.5","strong","0ms","Geo-
distributed",987.935801806,884.981962,2390.200895,2690.056614,830.41134419,982.535282075,935.379724,481.128164991,985.2355419405,NA,0,0,0,0
"200",2048,"fast","consistency:weakwrite","weak","custom","0.1","0.9","strong","0ms",NA,11.6691003391,11.290671,24.346753,31.037131,52387.7413507,11.838849414,11.483544,5287.53467445,11.68607524659,NA,0,0.000133812987865,0,0.17
"201",2048,"flat5","consistency:weakwrite","weak","custom","0.1","0.9","strong","0ms",NA,15.2899420033,14.606782,25.123425,32.438532,93463.8794749,16.170049861,15.434114,9057.9890529,15.37795278907,NA,0,0.00577594396692,0.26,1.01
"202",2048,"slowpoke_flat","consistency:weakwrite","weak","custom","0.1","0.9","strong","0ms",NA,18.5544905106,17.570633,22.182969,29.426701,58957.8620073,17.7758393432,17.870278,5852.78374829,18.47662539386,NA,0,0.02506442116,0.64,2.12
"203",2048,"google","consistency:weakwrite","weak","custom","0.1","0.9","strong","0ms",NA,11.2789195039,9.972952,13.923578,19.971944,74293.4766828,12.1056350153,10.275989,7338.89426801,11.36159105504,NA,0,0.015426904509,0.41,1.68
"204",2048,"amazon","consistency:weakwrite","weak","custom","0.1","0.9","strong","0ms","Geo-
distributed",11.5867475022,9.707166,12.160363,20.864126,81322.2526895,12.080476534,10.042077,7910.15675733,11.63612040538,NA,0,0.0013552478013,0,0.63
"205",2048,"fast","tolerance:0.1","error: 10%","custom","0.1","0.9","strong","0ms",NA,76.4863825338,59.833229,208.280214,335.50044,22247.5703891,3.28944213714,1.256042,2275.45227537,69.166688494134,NA,145.055558371,9.62513685595,10,10
"206",2048,"flat5","tolerance:0.1","error: 10%","custom","0.1","0.9","strong","0ms",NA,55.8148387939,50.714793,118.073036,171.786144,31362.6033972,13.6385645629,9.385131,3144.45663159,51.5972113708,NA,151.663345051,9.70632254795,10,10
"207",2048,"slowpoke_flat","tolerance:0.1","error: 10%","custom","0.1","0.9","strong","0ms",NA,56.5641758179,41.220882,115.30178,345.175366,28290.397955,31.0409675474,14.171223,2126.12884945,54.01185499085,NA,145.917820758,9.6805774652,10,10
"208",2048,"google","tolerance:0.1","error: 10%","custom","0.1","0.9","strong","0ms",NA,192.447397831,181.245476,200.831295,906.609311,8553.10377851,194.88066531,178.722974,774.615009769,192.6907245789,NA,159.122586833,9.78354609745,10,10
"209",2048,"amazon","tolerance:0.1","error: 10%","custom","0.1","0.9","strong","0ms","Geo-
distributed",350.732345441,325.01759,426.737765,1425.808686,4534.32528556,345.248882137,317.950328,409.775424144,350.1839991106,NA,123.751670482,8.9050896267,10,10
"210",2048,"fast","tolerance:0.01","error: 1%","custom","0.1","0.9","strong","0ms",NA,88.8197434451,74.869747,233.928503,361.170307,19841.8258927,7.99436874705,0.765028,1996.12574177,80.737205975295,NA,11.377683052,0.731969677385,0.995,1
"211",2048,"flat5","tolerance:0.01","error: 1%","custom","0.1","0.9","strong","0ms",NA,80.631218305,25.865052,398.220089,559.654604,23352.8840645,31.7863036162,6.828262,2327.81997382,75.74672683612,NA,12.1088771741,0.742867146615,0.995,1
"212",2048,"slowpoke_flat","tolerance:0.01","error: 1%","custom","0.1","0.9","strong","0ms",NA,120.349823705,13.793743,662.416001,1705.955934,13474.5328954,102.273355611,10.727406,1133.30004378,118.5421768956,NA,12.1544497686,0.75568518604,1,1
"213",2048,"google","tolerance:0.01","error: 1%","custom","0.1","0.9","strong","0ms",NA,302.631838431,179.16353,1244.588051,2900.745875,5742.05565762,296.705649606,177.075768,544.299163057,302.0392195485,NA,12.400721773,0.789708434295,0.995,1
"214",2048,"amazon","tolerance:0.01","error: 1%","custom","0.1","0.9","strong","0ms","Geo-
distributed",190.445222707,5.235853,937.009292,2182.129219,6704.79140736,191.189317766,2.13889,562.595773784,190.5196322129,NA,12.4186886287,0.7589832378,0.995,1
"215",2048,"fast","consistency:strong","strong","custom","0.1","0.9","strong","0ms",NA,15.998292852,15.277972,33.285091,39.918001,61571.0148805,15.1842602059,14.511128,6146.15596277,15.91688958739,NA,0,0,0,0
"216",2048,"flat5","consistency:strong","strong","custom","0.1","0.9","strong","0ms",NA,137.903998433,139.044367,225.408283,297.457407,9939.97877455,130.607014138,134.591162,981.274280996,137.1743000035,NA,0,0,0,0
"217",2048,"slowpoke_flat","consistency:strong","strong","custom","0.1","0.9","strong","0ms",NA,337.304119635,299.833966,884.710435,1532.850946,3463.36296167,322.930528007,295.467977,353.400961046,335.8667604722,NA,0,0,0,0
"218",2048,"google","consistency:strong","strong","custom","0.1","0.9","strong","0ms",NA,1294.12003178,1200.40637,2433.567382,2766.687254,984.74416207,1254.42360921,1201.334268,100.895301972,1290.150389523,NA,0,0,0,0
"219",2048,"amazon","consistency:strong","strong","custom","0.1","0.9","strong","0ms","Geo-
distributed",1057.93969453,948.888059,2482.155144,3108.450545,1127.93549996,1053.15992675,960.92389,115.713024661,1057.461717752,NA,0,0,0,0
"220",2048,"fast","consistency:weakwrite","weak","custom","0.01","0.99","strong","0ms",NA,11.6918778406,12.352958,21.669535,27.629662,99245.3417962,12.1189530393,12.812467,987.123061076,11.696148592587,NA,0,0,0,0
"221",2048,"flat5","consistency:weakwrite","weak","custom","0.01","0.99","strong","0ms",NA,12.7917546325,13.188935,20.778918,25.130805,96242.2975776,13.1393927401,13.63849,963.950114087,12.795231013576,NA,0,0.0253876056455,0.6,0.61
"222",2048,"slowpoke_flat","consistency:weakwrite","weak","custom","0.01","0.99","strong","0ms",NA,16.707680651,16.994304,22.544889,28.68162,72854.0331223,17.4317140229,17.60091,726.261967845,16.714920984719,NA,0,0.0514259701071,0.35,0.7
"223",2048,"google","consistency:weakwrite","weak","custom","0.01","0.99","strong","0ms",NA,11.8113818566,9.468615,13.016634,22.217134,90592.6966402,12.3141882884,9.917223,909.248969827,11.816409920918,NA,0,0.00434730373878,0.19,0.26
"224",2048,"amazon","consistency:weakwrite","weak","custom","0.01","0.99","strong","0ms","Geo-
distributed",13.0214609241,9.445342,13.871816,22.741274,91289.3873186,10.9289902324,9.950841,915.922327233,13.000536217183,NA,0,0.00044349112797,0,0.08
"225",2048,"fast","tolerance:0.1","error: 10%","custom","0.01","0.99","strong","0ms",NA,67.4289414798,54.703793,170.401387,281.548536,25593.3500052,6.47589166572,2.074195,255.29609799,66.8194109816592,NA,132.947749698,8.96280014605,10,10
"226",2048,"flat5","tolerance:0.1","error: 10%","custom","0.01","0.99","strong","0ms",NA,50.4910938199,48.383174,102.498601,133.331506,35601.7777751,14.7497877667,8.85513,355.311222404,50.133680759368,NA,133.817487505,9.22397493855,10,10
"227",2048,"slowpoke_flat","tolerance:0.1","error: 10%","custom","0.01","0.99","strong","0ms",NA,135.703772907,107.048813,278.308387,791.998933,14345.0688161,131.749754214,105.22126,144.247995925,135.66423272007,NA,121.266678102,7.83083095425,9.985,9.985
"228",2048,"google","tolerance:0.1","error: 10%","custom","0.01","0.99","strong","0ms",NA,108.955251562,7.020722,406.868555,1264.785909,13093.3543758,102.119947389,2.296366,126.718732123,108.88689852027,NA,140.531404793,8.86609451555,9.925,9.925
"229",2048,"amazon","tolerance:0.1","error: 10%","custom","0.01","0.99","strong","0ms","Geo-
distributed",84.2043753084,5.402819,438.272634,1424.17306,19834.3602562,72.1955945846,2.209988,191.707556771,84.084287501162,NA,140.174534769,8.55679081895,10,10
"230",2048,"fast","tolerance:0.01","error: 1%","custom","0.01","0.99","strong","0ms",NA,70.9780336195,59.82213,181.669725,315.899923,23947.6906419,12.7994877683,1.766141,240.90252895,70.396248160988,NA,12.4469090856,0.774816518965,0.975,0.975
